filename,text,phonemized_text,duration,speaker,gender,language
sample_0046.wav,NGHỊCH LÝ ZENON Vô hạn làm cho chuyển động trở nên không thể.,ŋˈi6c  lˈiɜ  zˈɛnɒn  vˈo  hˈaː6n  lˈaː2m  tʃˌɔ  tʃwˈiɛ4n  ɗˈo6ŋ  tʃˈəː4  nˌen  xˌoŋ  tˈe4. ,4.929999828338623,jellyfish1010_0070,male,vi
sample_0047.wav,"Có người nói rằng Mothman là sinh vật ngoài trái đất, có người lại tin rằng đó là một dạng đột biến gen.","kˈɔɜ  ŋˈyə2j  nˈɔɜj  ɹˈa2ŋ  mˈɔtmaːn  lˌaː2  sˈiɲ  vˈə6t̪  ŋwˈaː2j  tʃˈaːɜj  ɗˈəɜt̪,  kˈɔɜ  ŋˈyə2j  lˈaː6j  t̪ˈin  ɹˈa2ŋ  ɗˈɔɜ  lˌaː2  mˈo6t̪  zˈaː6ŋ  ɗˈo6t̪  bˈiɛɜn  dʒˈɛn. ",6.829999923706055,capybara1812_0022,male,vi
sample_0048.wav,Chỉ có những ngôi trường đang tìm kiếm một ngôi sao ngoại lệ có nguồn lực hỗ trợ một đội ngũ đa dạng và hiểu biết nhiều lĩnh vực mới hứng thú với một kẻ như ông.,tʃˈi4  kˈɔɜ  ɲˌy5ŋ  ŋˈoj  tʃˈyə2ŋ  ɗˌaːŋ  t̪ˈi2m  kˈiɛɜm  mˈo6t̪  ŋˈoj  sˈaːw  ŋwˈaː6j  lˈe6  kˈɔɜ  ŋˈuə2n  lˈy6c  hˈo5  tʃˈəː6  mˈo6t̪  ɗˈo6j  ŋˈu5  ɗˈaː  zˈaː6ŋ  vˌaː2  hˈiɛ4w  bˈiɛɜt̪  ɲˈiɛ2w  lˈi5ɲ  vˈy6c  mˈəːɜj  hˈyɜŋ  tˈuɜ  vˌəːɜj  mˈo6t̪  kˈɛ4  ɲˌy  ˈoŋ. ,9.300000190734863,jellyfish1010_0071,male,vi
sample_0049.wav,"Việc lại mẹ tập về nhà chỉ để ghi nhớ kiến thức không giải quyết nhiều vấn đề khi học sinh dùng AI giải toán, tập làm văn, giáo dục công dân v.v.","vˈiɛ6c  lˈaː6j  mˈɛ6  t̪ˈə6p  vˈe2  ɲˈaː2  tʃˈi4  ɗˌe4  ɣˈi  ɲˈəːɜ  kˈiɛɜn  tˈyɜc  xˌoŋ  zˈaː4j  kwˈiɛɜt̪  ɲˈiɛ2w  vˈəɜn  ɗˈe2  xˌi  hˈɔ6k  sˈiɲ  zˈu2ŋ  ˈaːj  zˈaː4j  t̪wˈaːɜn,  t̪ˈə6p  lˈaː2m  vˈan,  zˈaːɜw  zˈu6c  kˈoŋ  zˈən  vˈe.vˈe. ",8.069999694824219,jellyfish1010_0041,male,vi
sample_0050.wav,"Nó quay lưng đi thẳng vào phòng, không quên đóng sầm cửa lại.","nˈɔɜ  kwˈaj  lˈyŋ  ɗˈi  tˈa4ŋ  vˈaː2w  fˈɔ2ŋ,  xˌoŋ  kwˈen  ɗˈɔɜŋ  sˈə2m  kˈyə4  lˈaː6j. ",4.550000190734863,jellyfish1010_1080,female,vi
sample_0051.wav,"Hầu hết các số liệu, kể cả các số liệu thực tế, đều tuân theo nguyên tắc này.","hˈə2w  hˈeɜt̪  kˌaːɜc  sˈoɜ  lˈiɛ6w,  kˈe4  kˈaː4  kˌaːɜc  sˈoɜ  lˈiɛ6w  tˈy6c  t̪ˈeɜ,  ɗˈe2w  t̪wˈən  tˈɛw  ŋwˈiɛn  t̪ˈaɜc  nˈa2j. ",4.550000190734863,jellyfish1010_0027,male,vi
sample_0052.wav,Dù là ban đêm nhưng anh lo mấy tên canh ngục sẽ nhìn thấy mình.,zˌu2  lˌaː2  bˈaːn  ɗˈem  ɲˌyŋ  ˈe-ɲ  lˈɔ  mˈəɪɜ  t̪ˈen  kˈe-ɲ  ŋˈu6c  sˌɛ5  ɲˈi2n  tˈəɪɜ  mˈi2ɲ. ,4.039999961853027,capybara1812_1053,female,vi
sample_0053.wav,"Trước khi chết, ông đã nhờ tôi mang thư cho người nào đó trên đảo.","tʃˈyəɜc  xˌi  tʃˈeɜt̪,  ˈoŋ  ɗˌaː5  ɲˈəː2  t̪ˈoj  mˈaːŋ  tˈy  tʃˌɔ  ŋˈyə2j  nˈaː2w  ɗˈɔɜ  tʃˈen  ɗˈaː4w. ",3.9000000953674316,capybara1812_1053,female,vi
sample_0054.wav,Ngay cả nguyên tắc phê phán của lý tính trong hình thức của năng lực phán đoán phản tư vừa nói trên của Kant cũng chỉ còn giá trị an ủi và là sự thú nhận công khai về tính hữu hạn của con người.,ŋˈaj  kˈaː4  ŋwˈiɛn  t̪ˈaɜc  fˈe  fˈaːɜn  kˌuə4  lˈiɜ  t̪ˈiɜɲ  tʃˈɔŋ  hˈi2ɲ  tˈyɜc  kˌuə4  nˈaŋ  lˈy6c  fˈaːɜn  ɗwˈaːɜn  fˈaː4n  t̪ˈy  vˈyə2  nˈɔɜj  tʃˈen  kˌuə4  kˈant  kˈu5ŋ  tʃˈi4  kˌɔ2n  zˈaːɜ  tʃˈi6  ˈaːn  ˈu4j  vˌaː2  lˌaː2  sˈy6  tˈuɜ  ɲˈə6n  kˈoŋ  xˈaːj  vˈe2  t̪ˈiɜɲ  hˈi5w  hˈaː6n  kˌuə4  kˌɔn  ŋˈyə2j. ,12.539999961853027,jellyfish1010_0096,male,vi
sample_0055.wav,"Thêm vào đó, thành phần cấu tạo của tất cả các nguyên tử và phân tử của cơ thể cũng có một nguồn cung vô cùng dồi dào các enzyme.","tˈem  vˈaː2w  ɗˈɔɜ,  tˈe-2ɲ  fˈə2n  kˈəɜw  t̪ˈaː6w  kˌuə4  t̪ˈəɜt̪  kˈaː4  kˌaːɜc  ŋwˈiɛn  t̪ˈy4  vˌaː2  fˈən  t̪ˈy4  kˌuə4  kˈəː  tˈe4  kˈu5ŋ  kˈɔɜ  mˈo6t̪  ŋˈuə2n  kˈuŋ  vˈo  kˈu2ŋ  zˈo2j  zˈaː2w  kˌaːɜc  ˈɛnzaɪm. ",8.380000114440918,jellyfish1010_1099,female,vi
sample_0056.wav,Phần cơm được nói cảm ơn lên men và dậy mùi thơm thật dễ chịu.,fˈə2n  kˈəːm  ɗˌyə6c  nˈɔɜj  kˈaː4m  ˈəːn  lˈen  mˈɛn  vˌaː2  zˈəɪ6  mˈu2j  tˈəːm  tˈə6t̪  zˈe5  tʃˈi6w. ,4.110000133514404,jellyfish1010_0020,male,vi
sample_0057.wav,Thường sẽ có các số từ 0 đến 36 trên vòng tròn quay.,tˈyə2ŋ  sˌɛ5  kˈɔɜ  kˌaːɜc  sˈoɜ  t̪ˌy2  xˌoŋ  ɗˌeɜn  bˈaː  mˈyəj  sˈaɜw  tʃˈen  vˈɔ2ŋ  tʃˈɔ2n  kwˈaj. ,3.5,capybara1812_0010,male,vi
sample_0058.wav,"Chỉ trong 10 năm tiếp theo, các loại thuốc mới đã biến AIDS từ một án tử hình thành một dạng bệnh mạn tính, ít nhất là đối với những người đủ giàu để chi trả tiền chữa trị.","tʃˈi4  tʃˈɔŋ  mˈyə2j  nˈam  t̪ˈiɛɜp  tˈɛw,  kˌaːɜc  lwˈaː6j  tˈuəɜc  mˈəːɜj  ɗˌaː5  bˈiɛɜn  ˈeɪdz  t̪ˌy2  mˈo6t̪  ˈaːɜn  t̪ˈy4  hˈi2ɲ  tˈe-2ɲ  mˈo6t̪  zˈaː6ŋ  bˈe6ɲ  mˈaː6n  t̪ˈiɜɲ,  ˈiɜt̪  ɲˈəɜt̪  lˌaː2  ɗˈoɜj  vˌəːɜj  ɲˌy5ŋ  ŋˈyə2j  ɗˈu4  zˈa2w  ɗˌe4  tʃˈi  tʃˈaː4  t̪ˈiɛ2n  tʃˈyə5  tʃˈi6. ",10.779999732971191,jellyfish1010_0015,male,vi
sample_0059.wav,Đường đi thì gặp một ông già quái lạ cho một cái bùa bằng miếng da lừa.,ɗˈyə2ŋ  ɗˈi  tˌi2  ɣˈa6p  mˈo6t̪  ˈoŋ  zˈaː2  kwˈaːɜj  lˈaː6  tʃˌɔ  mˈo6t̪  kˌaːɜj  bˈuə2  bˈa2ŋ  mˈiɛɜŋ  zˈaː  lˈyə2. ,4.139999866485596,capybara1812_0004,male,vi
sample_0060.wav,"Tại sao những trẻ mang loại gen xấu này lại có xu hướng giúp đỡ, thậm chí khi không được yêu cầu?","t̪ˈaː6j  sˈaːw  ɲˌy5ŋ  tʃˈɛ4  mˈaːŋ  lwˈaː6j  dʒˈɛn  sˈəɜw  nˈa2j  lˈaː6j  kˈɔɜ  sˈu  hˈyəɜŋ  zˈuɜp  ɗˈəː5,  tˈə6m  tʃˈiɜ  xˌi  xˌoŋ  ɗˌyə6c  ˈiɛw  kˈə2w? ",5.409999847412109,jellyfish1010_0071,male,vi
sample_0061.wav,Phương pháp này không chỉ thay đổi tư duy mà còn khiến cho mọi người buông súng và chấp nhận án tù.,fˈyəŋ  fˈaːɜp  nˈa2j  xˌoŋ  tʃˈi4  tˈaj  ɗˈo4j  t̪ˈy  zwˈi  mˌaː2  kˌɔ2n  xˈiɛɜn  tʃˌɔ  mˌɔ6j  ŋˈyə2j  bˈuəŋ  sˈuɜŋ  vˌaː2  tʃˈəɜp  ɲˈə6n  ˈaːɜn  t̪ˈu2. ,6.03000020980835,jellyfish1010_0053,male,vi
sample_0062.wav,"Năm 1889, một năm khô hạn, năm mà lễ trồng cây Arbor được phát động trên toàn bang.","nˈam  mˈo6t̪  ŋˈi2n  t̪ˈaːɜm  tʃˈam  t̪ˈaːɜm  mˈyəj  tʃˈiɜn,  mˈo6t̪  nˈam  xˈo  hˈaː6n,  nˈam  mˌaː2  lˈe5  tʃˈo2ŋ  kˈəɪ  ˈɑːbə  ɗˌyə6c  fˈaːɜt̪  ɗˈo6ŋ  tʃˈen  t̪wˈaː2n  bˈaːŋ. ",9.489999771118164,capybara1812_0060,male,vi
sample_0063.wav,"Hoặc một ngày nào đó, AI sẽ đẩy con người đến bờ vực tận thế.","hwˌa6c  mˈo6t̪  ŋˈa2j  nˈaː2w  ɗˈɔɜ,  ˈaːj  sˌɛ5  ɗˈəɪ4  kˌɔn  ŋˈyə2j  ɗˌeɜn  bˈəː2  vˈy6c  t̪ˈə6n  tˈeɜ. ",3.9000000953674316,jellyfish1010_0065,male,vi
sample_0064.wav,Một trục ma quỷ được coi là đã tới lúc phải thay đổi chế độ.,mˈo6t̪  tʃˈu6c  mˈaː  kwˈi4  ɗˌyə6c  kˈɔj  lˌaː2  ɗˌaː5  t̪ˌəːɜj  lˌuɜc  fˌaː4j  tˈaj  ɗˈo4j  tʃˈeɜ  ɗˈo6. ,3.569999933242798,capybara1812_1063,female,vi
sample_0065.wav,"Chúng tôi đã tưởng tượng ra một tương lai nơi các thế hệ tiếp theo có thể tận hưởng những lợi ích của sự phát triển về công nghệ, có thể làm việc để mang lại nhiều thành tựu và ý nghĩa hơn cho thế giới, và có thể sống thật hạnh phúc.","tʃˈuɜŋ  t̪ˈoj  ɗˌaː5  t̪ˈyə4ŋ  t̪ˈyə6ŋ  ɹˈaː  mˈo6t̪  t̪ˈyəŋ  lˈaːj  nˈəːj  kˌaːɜc  tˈeɜ  hˈe6  t̪ˈiɛɜp  tˈɛw  kˈɔɜ  tˈe4  t̪ˈə6n  hˈyə4ŋ  ɲˌy5ŋ  lˈəː6j  ˈiɜc  kˌuə4  sˈy6  fˈaːɜt̪  tʃˈiɛ4n  vˈe2  kˈoŋ  ŋˈe6,  kˈɔɜ  tˈe4  lˈaː2m  vˈiɛ6c  ɗˌe4  mˈaːŋ  lˈaː6j  ɲˈiɛ2w  tˈe-2ɲ  t̪ˈi6w  vˌaː2  ˈiɜ  ŋˈiə5  hˈəːn  tʃˌɔ  tˈeɜ  zˈəːɜj,  vˌaː2  kˈɔɜ  tˈe4  sˈoɜŋ  tˈə6t̪  hˈe-6ɲ  fˈuɜc. ",12.619999885559082,jellyfish1010_0065,male,vi
sample_0066.wav,"Nó sẽ đưa bạn đến San Mateo, California để gặp nhà phẫu thuật đang làm thay đổi cuộc phẫu thuật khẳng định giới.","nˈɔɜ  sˌɛ5  ɗˈyə  bˈaː6n  ɗˌeɜn  sˈaːn  mɐtˈeɪəʊ,  kˌalɪfˈɔːniə  ɗˌe4  ɣˈa6p  ɲˈaː2  fˈə5w  twˈə6t̪  ɗˌaːŋ  lˈaː2m  tˈaj  ɗˈo4j  kˈuə6c  fˈə5w  twˈə6t̪  xˈa4ŋ  ɗˈi6ɲ  zˈəːɜj. ",8.329999923706055,jellyfish1010_1017,female,vi
sample_0067.wav,Thật đáng ngưỡng mộ khi một người có thể sống gọn nhẹ và sẵn sàng cho mọi tình huống.,tˈə6t̪  ɗˈaːɜŋ  ŋˈyə5ŋ  mˈo6  xˌi  mˈo6t̪  ŋˈyə2j  kˈɔɜ  tˈe4  sˈoɜŋ  ɣˈɔ6n  ɲˈɛ6  vˌaː2  sˈa5n  sˈaː2ŋ  tʃˌɔ  mˌɔ6j  t̪ˈi2ɲ  hˈuəɜŋ. ,4.710000038146973,capybara1812_1080,female,vi
sample_0068.wav,Bác sĩ Kurtz chạy ra khỏi nhà trọ và chạy thẳng đến nơi ở của mục sư Bunting.,bˈaːɜc  sˈi5  kˈɜːts  tʃˈa6j  ɹˈaː  xˈɔ4j  ɲˈaː2  tʃˈɔ6  vˌaː2  tʃˈa6j  tˈa4ŋ  ɗˌeɜn  nˈəːj  ˈəː4  kˌuə4  mˈu6c  sˈy  bˈʌntɪŋ. ,4.75,capybara1812_1054,female,vi
sample_0069.wav,Tôi không đủ dữ liệu để tìm hiểu căn nguyên nào đã khiến những hành vi cướp bóc trở thành thói quen.,t̪ˈoj  xˌoŋ  ɗˈu4  zˈy5  lˈiɛ6w  ɗˌe4  t̪ˈi2m  hˈiɛ4w  kˈan  ŋwˈiɛn  nˈaː2w  ɗˌaː5  xˈiɛɜn  ɲˌy5ŋ  hˈe-2ɲ  vˈi  kˈyəɜp  bˈɔɜk  tʃˈəː4  tˈe-2ɲ  tˈɔɜj  kwˈɛn. ,5.539999961853027,jellyfish1010_0092,male,vi
sample_0070.wav,"Trong hơn 40 năm qua, hầu hết chúng ta đều đã thực hiện 2FA mà không nhận ra điều đó.","tʃˈɔŋ  hˈəːn  bˈoɜn  mˈyəj  nˈam  kwˈaː,  hˈə2w  hˈeɜt̪  tʃˈuɜŋ  t̪ˈaː  ɗˈe2w  ɗˌaː5  tˈy6c  hˈiɛ6n  hˈaːɪ fˈɑː  mˌaː2  xˌoŋ  ɲˈə6n  ɹˈaː  ɗˈiɛ2w  ɗˈɔɜ. ",5.110000133514404,jellyfish1010_0094,male,vi
sample_0071.wav,Cứ như thể cô đã bị một thế lực vô hình chiếm đoạt và dán những mệnh lệnh từ hư không xuống đầu.,kˈyɜ  ɲˌy  tˈe4  kˈo  ɗˌaː5  bˌi6  mˈo6t̪  tˈeɜ  lˈy6c  vˈo  hˈi2ɲ  tʃˈiɛɜm  ɗwˈaː6t̪  vˌaː2  zˈaːɜn  ɲˌy5ŋ  mˈe6ɲ  lˈe6ɲ  t̪ˌy2  hˈy  xˌoŋ  sˈuəɜŋ  ɗˈə2w. ,6.110000133514404,jellyfish1010_1080,female,vi
sample_0072.wav,"Bọn anh đều sợ điều đó, dẫu rằng anh ấy rất sung sướng với cuộc hôn nhân của anh.","bˈɔ6n  ˈe-ɲ  ɗˈe2w  sˈəː6  ɗˈiɛ2w  ɗˈɔɜ,  zˌə5w  ɹˈa2ŋ  ˈe-ɲ  ˈəɪɜ  ɹˈəɜt̪  sˈuŋ  sˈyəɜŋ  vˌəːɜj  kˈuə6c  hˈon  ɲˈən  kˌuə4  ˈe-ɲ. ",4.96999979019165,capybara1812_0012,male,vi
sample_0073.wav,"Khi cuốn sách này được viết, trong số tất cả những khái niệm về trật tự trên, các nguyên tắc của hòa ước Westphalia là cơ sở chung duy nhất được thừa nhận của một trật tự thế giới đang tồn tại.","xˌi  kˈuəɜn  sˈe-ɜc  nˈa2j  ɗˌyə6c  vˈiɛɜt̪,  tʃˈɔŋ  sˈoɜ  t̪ˈəɜt̪  kˈaː4  ɲˌy5ŋ  xˈaːɜj  nˈiɛ6m  vˈe2  tʃˈə6t̪  t̪ˈy6  tʃˈen,  kˌaːɜc  ŋwˈiɛn  t̪ˈaɜc  kˌuə4  hwˈaː2  ˈyəɜc  wɛstfˈeɪliə  lˌaː2  kˈəː  sˈəː4  tʃˈuŋ  zwˈi  ɲˈəɜt̪  ɗˌyə6c  tˈyə2  ɲˈə6n  kˌuə4  mˈo6t̪  tʃˈə6t̪  t̪ˈy6  tˈeɜ  zˈəːɜj  ɗˌaːŋ  t̪ˈo2n  t̪ˈaː6j. ",12.239999771118164,capybara1812_0047,male,vi
sample_0074.wav,"Hôm ấy, Fansipan không mây đẹp, mặt trời không ló dạng được vì sương mù và các công trình cáp treo kia thì hoạt động suốt đêm.","hˈom  ˈəɪɜ,  fˈansɪpˌan  xˌoŋ  mˈəɪ  ɗˈɛ6p,  mˈa6t̪  tʃˈəː2j  xˌoŋ  lˈɔɜ  zˈaː6ŋ  ɗˌyə6c  vˌi2  sˈyəŋ  mˈu2  vˌaː2  kˌaːɜc  kˈoŋ  tʃˈi2ɲ  kˈaːɜp  tʃˈɛw  kˈiə  tˌi2  hwˈaː6t̪  ɗˈo6ŋ  sˈuəɜt̪  ɗˈem. ",6.849999904632568,capybara1812_1079,female,vi
sample_0075.wav,Trong trái tim anh có những khoảng rộng lớn để anh có thể rút lui về.,tʃˈɔŋ  tʃˈaːɜj  t̪ˈim  ˈe-ɲ  kˈɔɜ  ɲˌy5ŋ  xwˌaː4ŋ  ɹˈo6ŋ  lˈəːɜn  ɗˌe4  ˈe-ɲ  kˈɔɜ  tˈe4  ɹˈuɜt̪  lˈuj  vˈe2. ,3.380000114440918,capybara1812_0012,male,vi
sample_0076.wav,Buổi nói chuyện do một tổ chức phúc lợi tổ chức nhằm giúp cho những người này đứng dậy sau vấp ngã.,bˈuə4j  nˈɔɜj  tʃwˈiɛ6n  zˈɔ  mˈo6t̪  t̪ˈo4  tʃˈyɜc  fˈuɜc  lˈəː6j  t̪ˈo4  tʃˈyɜc  ɲˈa2m  zˈuɜp  tʃˌɔ  ɲˌy5ŋ  ŋˈyə2j  nˈa2j  ɗˈyɜŋ  zˈəɪ6  sˈaw  vˈəɜp  ŋˈaː5. ,5.269999980926514,capybara1812_1044,female,vi
sample_0077.wav,Tôi chưa bao giờ nhìn thấy một bó nấm sung mãn như vậy.,t̪ˈoj  tʃˌyə  bˈaːw  zˈəː2  ɲˈi2n  tˈəɪɜ  mˈo6t̪  bˈɔɜ  nˈəɜm  sˈuŋ  mˈaː5n  ɲˌy  vˈəɪ6. ,3.4600000381469727,jellyfish1010_1069,female,vi
sample_0078.wav,"Ngày mai là khai giảng rồi, em sẽ phải dạy môn hình học.","ŋˈa2j  mˈaːj  lˌaː2  xˈaːj  zˈaː4ŋ  ɹˈo2j,  ˈɛm  sˌɛ5  fˌaː4j  zˈa6j  mˈon  hˈi2ɲ  hˈɔ6k. ",3.5999999046325684,jellyfish1010_1067,female,vi
sample_0079.wav,"Nếu tất cả những điều này là đúng, nếu mọi người đều vượt trội hơn kẻ khác về sự sáng suốt và đạo đức, thế giới sẽ tràn ngập điều thiện và sự thanh bình.","nˌeɜw  t̪ˈəɜt̪  kˈaː4  ɲˌy5ŋ  ɗˈiɛ2w  nˈa2j  lˌaː2  ɗˈuɜŋ,  nˌeɜw  mˌɔ6j  ŋˈyə2j  ɗˈe2w  vˈyə6t̪  tʃˈo6j  hˈəːn  kˈɛ4  xˈaːɜc  vˈe2  sˈy6  sˈaːɜŋ  sˈuəɜt̪  vˌaː2  ɗˈaː6w  ɗˈyɜc,  tˈeɜ  zˈəːɜj  sˌɛ5  tʃˈaː2n  ŋˈə6p  ɗˈiɛ2w  tˈiɛ6n  vˌaː2  sˈy6  tˈe-ɲ  bˈi2ɲ. ",3.7100000381469727,jellyfish1010_0004,male,vi
sample_0080.wav,Tại sao chúng ta không được cung cấp nhiều thông tin hơn về các vấn đề liên quan đến quyền riêng tư mà Snowden và những người khác đã vạch ra?,t̪ˈaː6j  sˈaːw  tʃˈuɜŋ  t̪ˈaː  xˌoŋ  ɗˌyə6c  kˈuŋ  kˈəɜp  ɲˈiɛ2w  tˈoŋ  t̪ˈin  hˈəːn  vˈe2  kˌaːɜc  vˈəɜn  ɗˈe2  lˈiɛn  kwˈaːn  ɗˌeɜn  kwˈiɛ2n  ɹˈiɛŋ  t̪ˈy  mˌaː2  snˈɔwzɛn  vˌaː2  ɲˌy5ŋ  ŋˈyə2j  xˈaːɜc  ɗˌaː5  vˈe-6c  ɹˈaː? ,6.449999809265137,jellyfish1010_0094,male,vi
sample_0081.wav,"Với mỗi một câu nói quyết đoán, chúng ta lại cảm thấy có lỗi một chút.","vˌəːɜj  mˌo5j  mˈo6t̪  kˈə1w  nˈɔɜj  kwˈiɛɜt̪  ɗwˈaːɜn,  tʃˈuɜŋ  t̪ˈaː  lˈaː6j  kˈaː4m  tˈəɪɜ  kˈɔɜ  lˈo5j  mˈo6t̪  tʃˈuɜt̪. ",4.079999923706055,jellyfish1010_1014,female,vi
sample_0082.wav,Tôi đã biết được về những khía cạnh chính trị trong việc điều trị ung thư và sự tham lam của các công ty dược.,t̪ˈoj  ɗˌaː5  bˈiɛɜt̪  ɗˌyə6c  vˈe2  ɲˌy5ŋ  xˈiəɜ  kˈe-6ɲ  tʃˈiɜɲ  tʃˈi6  tʃˈɔŋ  vˈiɛ6c  ɗˈiɛ2w  tʃˈi6  ˈuŋ  tˈy  vˌaː2  sˈy6  tˈaːm  lˈaːm  kˌuə4  kˌaːɜc  kˈoŋ  t̪ˈi  zˈyə6c. ,6.269999980926514,jellyfish1010_1011,female,vi
sample_0083.wav,Tôi đã trăn trở về nhiều ý nghĩa của hôn nhân cũng như vai trò và vị trí của nó trong hệ thống gia đình lớn hơn thay đổi như thế nào trong các bối cảnh quốc gia khác nhau.,t̪ˈoj  ɗˌaː5  tʃˈan  tʃˈəː4  vˈe2  ɲˈiɛ2w  ˈiɜ  ŋˈiə5  kˌuə4  hˈon  ɲˈən  kˈu5ŋ  ɲˌy  vˈaːj  tʃˈɔ2  vˌaː2  vˈi6  tʃˈiɜ  kˌuə4  nˈɔɜ  tʃˈɔŋ  hˈe6  tˈoɜŋ  zˈaː  ɗˈi2ɲ  lˈəːɜn  hˈəːn  tˈaj  ɗˈo4j  ɲˌy  tˈeɜ  nˈaː2w  tʃˈɔŋ  kˌaːɜc  bˈoɜj  kˈe-4ɲ  kˈuəɜc  zˈaː  xˈaːɜc  ɲˈaw. ,9.59000015258789,jellyfish1010_1021,female,vi
sample_0084.wav,đạo đức phẩm giá và đạo đức tính cách.,ɗˈaː6w  ɗˈyɜc  fˈə4m  zˈaːɜ  vˌaː2  ɗˈaː6w  ɗˈyɜc  t̪ˈiɜɲ  kˈe-ɜc. ,6.909999847412109,jellyfish1010_0044,male,vi
sample_0085.wav,"Do vậy, Ford có nhiều khả năng sẽ giải quyết mọi chuyện theo những điều kiện có lợi hơn cho nghiệp đoàn.","zˈɔ  vˈəɪ6,  fˈɔːd  kˈɔɜ  ɲˈiɛ2w  xˈaː4  nˈaŋ  sˌɛ5  zˈaː4j  kwˈiɛɜt̪  mˌɔ6j  tʃwˈiɛ6n  tˈɛw  ɲˌy5ŋ  ɗˈiɛ2w  kˈiɛ6n  kˈɔɜ  lˈəː6j  hˈəːn  tʃˌɔ  ŋˈiɛ6p  ɗwˈaː2n. ",4.849999904632568,capybara1812_0010,male,vi
sample_0086.wav,"Cũng như Socrates kia, chỉ ông mới biết những cảm xúc và trạng thái tinh thần ở ông là như thế nào chứ.","kˈu5ŋ  ɲˌy  sˈɒkɹɐtˌiːz  kˈiə,  tʃˈi4  ˈoŋ  mˈəːɜj  bˈiɛɜt̪  ɲˌy5ŋ  kˈaː4m  sˈuɜc  vˌaː2  tʃˈaː6ŋ  tˈaːɜj  t̪ˈiɲ  tˈə2n  ˈəː4  ˈoŋ  lˌaː2  ɲˌy  tˈeɜ  nˈaː2w  tʃˈyɜ. ",7.670000076293945,jellyfish1010_0060,male,vi
sample_0087.wav,"Hồn tiếp tục giải thích rằng trong một vài thập kỷ tới, các cửa hàng sẽ cung cấp nhiều lựa chọn hơn cho sức khỏe của mọi người.","hˈo2n  t̪ˈiɛɜp  t̪ˈu6c  zˈaː4j  tˈiɜc  ɹˈa2ŋ  tʃˈɔŋ  mˈo6t̪  vˈaː2j  tˈə6p  kˈi4  t̪ˌəːɜj,  kˌaːɜc  kˈyə4  hˈaː2ŋ  sˌɛ5  kˈuŋ  kˈəɜp  ɲˈiɛ2w  lˈyə6  tʃˈɔ6n  hˈəːn  tʃˌɔ  sˈyɜc  xwˈɛ4  kˌuə4  mˌɔ6j  ŋˈyə2j. ",7.329999923706055,jellyfish1010_0006,male,vi
sample_0088.wav,Khuôn mặt bà lão toát lên vẻ hung tợn như của loài thú dữ.,xˈuən  mˈa6t̪  bˈaː2  lˈaː5w  t̪wˈaːɜt̪  lˈen  vˈɛ4  hˈuŋ  t̪ˈəː6n  ɲˌy  kˌuə4  lwˈaː2j  tˈuɜ  zˈy5. ,3.950000047683716,jellyfish1010_0036,male,vi
sample_0089.wav,"Trên nền đất bằng phẳng, phương thức vận chuyển này không phù hợp với yêu cầu tiêu hao động lực.","tʃˈen  nˈe2n  ɗˈəɜt̪  bˈa2ŋ  fˈa4ŋ,  fˈyəŋ  tˈyɜc  vˈə6n  tʃwˈiɛ4n  nˈa2j  xˌoŋ  fˈu2  hˈəː6p  vˌəːɜj  ˈiɛw  kˈə2w  t̪ˈiɛw  hˈaːw  ɗˈo6ŋ  lˈy6c. ",5.909999847412109,jellyfish1010_0092,male,vi
sample_0090.wav,"Trương chưa kịp trả lời, thì một thiếu nữ đội mấn đi lại phía chàng và Hợp đứng.","tʃˈyəŋ  tʃˌyə  kˈi6p  tʃˈaː4  lˈəː2j,  tˌi2  mˈo6t̪  tˈiɛɜw  nˈy5  ɗˈo6j  mˈəɜn  ɗˈi  lˈaː6j  fˈiəɜ  tʃˈaː2ŋ  vˌaː2  hˈəː6p  ɗˈyɜŋ. ",4.710000038146973,capybara1812_1018,female,vi
sample_0091.wav,"Thứ Bảy và Chủ Nhật, 1h30 và 3h chiều.","tˈyɜ  bˈa4j  vˌaː2  tʃˈu4  ɲˈə6t̪,  mˈo6t̪  zˈəː2  bˈaː  mˈyəj  fˈuɜt̪  vˌaː2  bˈaː  zˈəː2  tʃˈiɛ2w. ",3.609999895095825,capybara1812_0025,male,vi
sample_0092.wav,Sự im lặng của nó trong vụ án Sorat với ông là lạ thường và khích lệ.,sˈy6  ˈim  lˈa6ŋ  kˌuə4  nˈɔɜ  tʃˈɔŋ  vˈu6  ˈaːɜn  sˈɔːɹat  vˌəːɜj  ˈoŋ  lˌaː2  lˈaː6  tˈyə2ŋ  vˌaː2  xˈiɜc  lˈe6. ,4.449999809265137,capybara1812_0009,male,vi
sample_0093.wav,"Tôi gật đầu, tỏ vẻ đã hiểu lời giải thích của nó.","t̪ˈoj  ɣˈə6t̪  ɗˈə2w,  t̪ˈɔ4  vˈɛ4  ɗˌaː5  hˈiɛ4w  lˈəː2j  zˈaː4j  tˈiɜc  kˌuə4  nˈɔɜ. ",3.6500000953674316,alloy1512_1005,female,vi
